seq,HOTA(0),LocA(0),HOTALocA(0),HOTA___5,HOTA___10,HOTA___15,HOTA___20,HOTA___25,HOTA___30,HOTA___35,HOTA___40,HOTA___45,HOTA___50,HOTA___55,HOTA___60,HOTA___65,HOTA___70,HOTA___75,HOTA___80,HOTA___85,HOTA___90,HOTA___95,HOTA___AUC,DetA___5,DetA___10,DetA___15,DetA___20,DetA___25,DetA___30,DetA___35,DetA___40,DetA___45,DetA___50,DetA___55,DetA___60,DetA___65,DetA___70,DetA___75,DetA___80,DetA___85,DetA___90,DetA___95,DetA___AUC,AssA___5,AssA___10,AssA___15,AssA___20,AssA___25,AssA___30,AssA___35,AssA___40,AssA___45,AssA___50,AssA___55,AssA___60,AssA___65,AssA___70,AssA___75,AssA___80,AssA___85,AssA___90,AssA___95,AssA___AUC,DetRe___5,DetRe___10,DetRe___15,DetRe___20,DetRe___25,DetRe___30,DetRe___35,DetRe___40,DetRe___45,DetRe___50,DetRe___55,DetRe___60,DetRe___65,DetRe___70,DetRe___75,DetRe___80,DetRe___85,DetRe___90,DetRe___95,DetRe___AUC,DetPr___5,DetPr___10,DetPr___15,DetPr___20,DetPr___25,DetPr___30,DetPr___35,DetPr___40,DetPr___45,DetPr___50,DetPr___55,DetPr___60,DetPr___65,DetPr___70,DetPr___75,DetPr___80,DetPr___85,DetPr___90,DetPr___95,DetPr___AUC,AssRe___5,AssRe___10,AssRe___15,AssRe___20,AssRe___25,AssRe___30,AssRe___35,AssRe___40,AssRe___45,AssRe___50,AssRe___55,AssRe___60,AssRe___65,AssRe___70,AssRe___75,AssRe___80,AssRe___85,AssRe___90,AssRe___95,AssRe___AUC,AssPr___5,AssPr___10,AssPr___15,AssPr___20,AssPr___25,AssPr___30,AssPr___35,AssPr___40,AssPr___45,AssPr___50,AssPr___55,AssPr___60,AssPr___65,AssPr___70,AssPr___75,AssPr___80,AssPr___85,AssPr___90,AssPr___95,AssPr___AUC,LocA___5,LocA___10,LocA___15,LocA___20,LocA___25,LocA___30,LocA___35,LocA___40,LocA___45,LocA___50,LocA___55,LocA___60,LocA___65,LocA___70,LocA___75,LocA___80,LocA___85,LocA___90,LocA___95,LocA___AUC,OWTA___5,OWTA___10,OWTA___15,OWTA___20,OWTA___25,OWTA___30,OWTA___35,OWTA___40,OWTA___45,OWTA___50,OWTA___55,OWTA___60,OWTA___65,OWTA___70,OWTA___75,OWTA___80,OWTA___85,OWTA___90,OWTA___95,OWTA___AUC,HOTA_TP___5,HOTA_TP___10,HOTA_TP___15,HOTA_TP___20,HOTA_TP___25,HOTA_TP___30,HOTA_TP___35,HOTA_TP___40,HOTA_TP___45,HOTA_TP___50,HOTA_TP___55,HOTA_TP___60,HOTA_TP___65,HOTA_TP___70,HOTA_TP___75,HOTA_TP___80,HOTA_TP___85,HOTA_TP___90,HOTA_TP___95,HOTA_TP___AUC,HOTA_FN___5,HOTA_FN___10,HOTA_FN___15,HOTA_FN___20,HOTA_FN___25,HOTA_FN___30,HOTA_FN___35,HOTA_FN___40,HOTA_FN___45,HOTA_FN___50,HOTA_FN___55,HOTA_FN___60,HOTA_FN___65,HOTA_FN___70,HOTA_FN___75,HOTA_FN___80,HOTA_FN___85,HOTA_FN___90,HOTA_FN___95,HOTA_FN___AUC,HOTA_FP___5,HOTA_FP___10,HOTA_FP___15,HOTA_FP___20,HOTA_FP___25,HOTA_FP___30,HOTA_FP___35,HOTA_FP___40,HOTA_FP___45,HOTA_FP___50,HOTA_FP___55,HOTA_FP___60,HOTA_FP___65,HOTA_FP___70,HOTA_FP___75,HOTA_FP___80,HOTA_FP___85,HOTA_FP___90,HOTA_FP___95,HOTA_FP___AUC,MOTA,MOTP,MODA,CLR_Re,CLR_Pr,MTR,PTR,MLR,sMOTA,CLR_F1,FP_per_frame,MOTAL,MOTP_sum,CLR_TP,CLR_FN,CLR_FP,IDSW,MT,PT,ML,Frag,CLR_Frames,IDF1,IDR,IDP,IDTP,IDFN,IDFP,Dets,GT_Dets,IDs,GT_IDs
Faster-RCNN-finetuned-03,0.8389900471552242,0.9442910069477939,0.7922507564473837,0.8389900471552242,0.8389136231843505,0.8388945267404143,0.8388181287461304,0.8385700583119554,0.8384449965197338,0.8380658827320282,0.8372562458716711,0.8366231078300366,0.8358219805015202,0.8335368896918525,0.830738420065519,0.8262648658338639,0.8211526135259649,0.8123303421595355,0.8017332056821475,0.7802996972385944,0.7286210669543356,0.5517603501598392,0.8087808446791956,0.9597724687144482,0.9594158059966331,0.9593266606005459,0.9589701601164483,0.9581685081616879,0.957723429402673,0.9571006589411497,0.9555898646807738,0.9541700698792994,0.9527523351772921,0.9482470029405112,0.9429731558763816,0.9356375567441233,0.9240495018540857,0.9065875686205065,0.8852215023638592,0.8465826258468399,0.7558608880009785,0.4841644553192956,0.9053849589072386,0.7334074712190468,0.7335464589654302,0.733581225142304,0.7337202786661468,0.7338998690809128,0.7340219426681748,0.733835482441769,0.7335762413986058,0.7335570949565938,0.7332423729609497,0.7327033402928192,0.7318621089818451,0.7296774521185243,0.7297137364909249,0.7278729685176735,0.7261189785572645,0.7192063703192462,0.7023629184117635,0.628793544556544,0.7244578871445547,0.9767064925442253,0.9765212559044179,0.9764749467444661,0.9762897101046587,0.9758729276650921,0.975641381865333,0.97531721774567,0.9745299620264889,0.9737890154672594,0.97304806890803,0.9706863017504862,0.967907752153376,0.9640177827174216,0.9578123552838752,0.9483189774937483,0.9364638325460776,0.9143280540890988,0.8585255163471335,0.6505973881633788,0.9433078389221177,0.9822559612518629,0.9820696721311475,0.9820230998509687,0.9818368107302533,0.9814176602086438,0.9811847988077497,0.9808587928464978,0.9800670640834576,0.9793219076005961,0.9785767511177347,0.976201564828614,0.9734072280178837,0.9694951564828614,0.9632544709388972,0.9537071535022354,0.941784649776453,0.9195230998509687,0.8634035022354695,0.6542939642324889,0.9486675425523572,0.7376993810956468,0.7378391826366726,0.7378741523849025,0.7380140202428271,0.7382204894242728,0.7383523971881447,0.7382186413557675,0.7381303454763818,0.7381739002575276,0.738061336224618,0.7380668990716773,0.7378626121928347,0.7368112544337174,0.737467001709127,0.7367220607457876,0.7362007339788124,0.732319003626591,0.7205858569127446,0.6838284258754913,0.7337077734122919,0.9788752528761341,0.9789743665867343,0.9789970818654304,0.9790583183860386,0.979027149474471,0.9791067055846062,0.9788954215227379,0.9784601867815687,0.9781172533962894,0.9777078251669238,0.976199315506258,0.9742712806994701,0.9716605188238385,0.9687942013156469,0.9628557701498418,0.9555119306125351,0.9425867459344311,0.9146169980832761,0.8100555317961488,0.9612511502401252,0.9442910069477939,0.9444556502174382,0.9444948783559656,0.9446397882559157,0.9449474115320333,0.9451098221725763,0.9453154022382712,0.9457749085534912,0.9461718190812273,0.9465305384386681,0.947554045960718,0.9486166144954095,0.949914319131178,0.9516593988229893,0.9539058566202616,0.9561640350439109,0.959269088442471,0.9644376424881008,0.9751002790658992,0.9504396055718062,0.8463591665599689,0.846359090087157,0.8463590773150433,0.8463590007537475,0.8462818761222635,0.8462518434037555,0.8460037712789215,0.8455128778875681,0.8451803602112418,0.8446774976588364,0.8433416245324694,0.8416501700771211,0.8387025929912207,0.8360196365106324,0.8308163149878675,0.8246115215931554,0.8109195774319918,0.7765284844695259,0.639602562363911,0.826396686644021,21091.0,21087.0,21086.0,21082.0,21073.0,21068.0,21061.0,21044.0,21028.0,21012.0,20961.0,20901.0,20817.0,20683.0,20478.0,20222.0,19744.0,18539.0,14049.0,20369.78947368421,503.0,507.0,508.0,512.0,521.0,526.0,533.0,550.0,566.0,582.0,633.0,693.0,777.0,911.0,1116.0,1372.0,1850.0,3055.0,7545.0,1224.2105263157894,381.0,385.0,386.0,390.0,399.0,404.0,411.0,428.0,444.0,460.0,511.0,571.0,655.0,789.0,994.0,1250.0,1728.0,2933.0,7423.0,1102.2105263157894,0.9478558858942299,0.9464539996119733,0.9523015652496064,0.9733259238677411,0.9788561847988078,0.9464285714285714,0.05357142857142857,0.0,0.8957381755971314,0.9760832211024938,0.21205044371788884,0.9522097679340077,19892.570163844455,21018,576,454,96,53,3,0,51.0,2141,0.7693772349417174,0.767203852922108,0.7715629657228018,16567,5027,4905,21472,21594,305,56
COMBINED,0.8389900471552242,0.9442910069477939,0.7922507564473837,0.8389900471552242,0.8389136231843505,0.8388945267404143,0.8388181287461304,0.8385700583119554,0.8384449965197338,0.8380658827320282,0.8372562458716711,0.8366231078300366,0.8358219805015202,0.8335368896918525,0.830738420065519,0.8262648658338639,0.8211526135259649,0.8123303421595355,0.8017332056821475,0.7802996972385944,0.7286210669543356,0.5517603501598392,0.8087808446791956,0.9597724687144482,0.9594158059966331,0.9593266606005459,0.9589701601164483,0.9581685081616879,0.957723429402673,0.9571006589411497,0.9555898646807738,0.9541700698792994,0.9527523351772921,0.9482470029405112,0.9429731558763816,0.9356375567441233,0.9240495018540857,0.9065875686205065,0.8852215023638592,0.8465826258468399,0.7558608880009785,0.4841644553192956,0.9053849589072386,0.7334074712190468,0.7335464589654302,0.733581225142304,0.7337202786661468,0.7338998690809128,0.7340219426681748,0.733835482441769,0.7335762413986058,0.7335570949565938,0.7332423729609497,0.7327033402928192,0.7318621089818451,0.7296774521185243,0.7297137364909249,0.7278729685176735,0.7261189785572645,0.7192063703192462,0.7023629184117635,0.628793544556544,0.7244578871445547,0.9767064925442253,0.9765212559044179,0.9764749467444661,0.9762897101046587,0.9758729276650921,0.975641381865333,0.97531721774567,0.9745299620264889,0.9737890154672594,0.97304806890803,0.9706863017504862,0.967907752153376,0.9640177827174216,0.9578123552838752,0.9483189774937483,0.9364638325460776,0.9143280540890988,0.8585255163471335,0.6505973881633788,0.9433078389221177,0.9822559612518629,0.9820696721311475,0.9820230998509687,0.9818368107302533,0.9814176602086438,0.9811847988077497,0.9808587928464978,0.9800670640834576,0.9793219076005961,0.9785767511177347,0.976201564828614,0.9734072280178837,0.9694951564828614,0.9632544709388972,0.9537071535022354,0.941784649776453,0.9195230998509687,0.8634035022354695,0.6542939642324889,0.9486675425523572,0.7376993810956468,0.7378391826366726,0.7378741523849025,0.7380140202428271,0.7382204894242728,0.7383523971881447,0.7382186413557675,0.7381303454763818,0.7381739002575276,0.738061336224618,0.7380668990716773,0.7378626121928347,0.7368112544337174,0.737467001709127,0.7367220607457876,0.7362007339788124,0.732319003626591,0.7205858569127446,0.6838284258754913,0.7337077734122919,0.9788752528761341,0.9789743665867343,0.9789970818654304,0.9790583183860386,0.979027149474471,0.9791067055846062,0.9788954215227379,0.9784601867815687,0.9781172533962894,0.9777078251669238,0.976199315506258,0.9742712806994701,0.9716605188238385,0.9687942013156469,0.9628557701498418,0.9555119306125351,0.9425867459344311,0.9146169980832761,0.8100555317961488,0.9612511502401252,0.9442910069477939,0.9444556502174382,0.9444948783559656,0.9446397882559157,0.9449474115320333,0.9451098221725763,0.9453154022382712,0.9457749085534912,0.9461718190812273,0.9465305384386681,0.947554045960718,0.9486166144954095,0.949914319131178,0.9516593988229893,0.9539058566202616,0.9561640350439109,0.959269088442471,0.9644376424881008,0.9751002790658992,0.9504396055718062,0.8463591665599689,0.846359090087157,0.8463590773150433,0.8463590007537475,0.8462818761222635,0.8462518434037555,0.8460037712789215,0.8455128778875681,0.8451803602112418,0.8446774976588364,0.8433416245324694,0.8416501700771211,0.8387025929912207,0.8360196365106324,0.8308163149878675,0.8246115215931554,0.8109195774319918,0.7765284844695259,0.639602562363911,0.826396686644021,21091.0,21087.0,21086.0,21082.0,21073.0,21068.0,21061.0,21044.0,21028.0,21012.0,20961.0,20901.0,20817.0,20683.0,20478.0,20222.0,19744.0,18539.0,14049.0,20369.78947368421,503.0,507.0,508.0,512.0,521.0,526.0,533.0,550.0,566.0,582.0,633.0,693.0,777.0,911.0,1116.0,1372.0,1850.0,3055.0,7545.0,1224.2105263157894,381.0,385.0,386.0,390.0,399.0,404.0,411.0,428.0,444.0,460.0,511.0,571.0,655.0,789.0,994.0,1250.0,1728.0,2933.0,7423.0,1102.2105263157894,0.9478558858942299,0.9464539996119733,0.9523015652496064,0.9733259238677411,0.9788561847988078,0.9464285714285714,0.05357142857142857,0.0,0.8957381755971314,0.9760832211024938,0.21205044371788884,0.9522097679340077,19892.570163844455,21018,576,454,96,53,3,0,51.0,2141,0.7693772349417174,0.767203852922108,0.7715629657228018,16567,5027,4905,21472,21594,305,56
